YEAR_x,TEAM,RUNS SCORED_x,WICKETS LOST_x,WICKETS TAKEN_x,AGAINST_x,RESULT_x,VENUE_x,WINNER_x,YEAR_y,RUNS SCORED_y,WICKETS LOST_y,WICKETS TAKEN_y,AGAINST_y,RESULT_y,VENUE_y,WINNER_y
,,NR,NR,NR,BAN,NR,BRISTOL,,,146,7,10,SCO,WON,DUNEDIN,
,,NR,NR,NR,BAN,NR,BRISTOL,,,125,2,10,ENG,WON,WELLINGTON,
,,NR,NR,NR,BAN,NR,BRISTOL,,,152,9,10,AUS,WON,AUCKLAND,
,,NR,NR,NR,BAN,NR,BRISTOL,,,188,4,10,AFG,WON,NAPIER,
,,NR,NR,NR,BAN,NR,BRISTOL,,,290,7,7,BAN,WON,HAMILTON,
,,NR,NR,NR,BAN,NR,BRISTOL,,,393,6,10,WI,WON,WELLINGTON,
,,NR,NR,NR,BAN,NR,BRISTOL,,,299,6,5,SA,WON,AUCKLAND,
,,NR,NR,NR,BAN,NR,BRISTOL,,,,,,AUS,LOST,MELBOURNE,
,,NR,NR,NR,BAN,NR,BRISTOL,,,,,,,,,
,,NR,NR,NR,BAN,NR,BRISTOL,,,236,6,10,AFG,WON,DUNEDIN,
,,NR,NR,NR,BAN,NR,BRISTOL,,,332,1,10,BAN,WON,MELBOURNE,
,,NR,NR,NR,BAN,NR,BRISTOL,,,312,1,6,ENG,WON,WELLINGTON,
,,NR,NR,NR,BAN,NR,BRISTOL,,,312,10,9,AUS,LOST,SYDNEY,
,,NR,NR,NR,BAN,NR,BRISTOL,,,363,9,10,SCO,WON,HOBART,
,,NR,NR,NR,BAN,NR,BRISTOL,,,133,10,1,SA,LOST,SYDNEY,
,,NR,NR,NR,BAN,NR,BRISTOL,,,,,,,,,
,,NR,NR,NR,BAN,NR,BRISTOL,,,NR,NR,NR,BAN,NR,BRISBANE,
,,NR,NR,NR,BAN,NR,BRISTOL,,,151,10,9,NZ,LOST,AUCKLAND,
,,NR,NR,NR,BAN,NR,BRISTOL,,,417,6,10,AFG,WON,PERTH,
,,NR,NR,NR,BAN,NR,BRISTOL,,,376,9,10,SL,WON,SYDNEY,
,,NR,NR,NR,BAN,NR,BRISTOL,,,133,3,10,SCO,WON,HOBART,
,,NR,NR,NR,BAN,NR,BRISTOL,,,216,4,10,PAK,WON,ADELAIDE,
,,NR,NR,NR,BAN,NR,BRISTOL,,,328,7,10,IND,WON,SYDNEY,
,,NR,NR,NR,BAN,NR,BRISTOL,,,186,3,10,NZ,WON,MELBOURNE,
,,NR,NR,NR,BAN,NR,BRISTOL,,,,,,,,,
,,NR,NR,NR,BAN,NR,BRISTOL,,,123,10,2,NZ,LOST,WELLINGTON,
,,NR,NR,NR,BAN,NR,BRISTOL,,,303,8,10,SCO,WON,CHRISTCHURCH,
,,NR,NR,NR,BAN,NR,BRISTOL,,,309,6,1,SL,LOST,WELLINGTON,
,,NR,NR,NR,BAN,NR,BRISTOL,,,260,10,7,BAN,LOST,ADELAIDE,
,,NR,NR,NR,BAN,NR,BRISTOL,,,101,1,7,AFG,WON,SYDNEY,
,,NR,NR,NR,BAN,NR,BRISTOL,,,,,,,,,
,,NR,NR,NR,BAN,NR,BRISTOL,,,177,10,7,IND,LOST,MELBOURNE,
,,NR,NR,NR,BAN,NR,BRISTOL,,,408,5,10,WI,WON,SYDNEY,
,,NR,NR,NR,BAN,NR,BRISTOL,,,411,4,10,IRE,WON,CANBERRA,
,,NR,NR,NR,BAN,NR,BRISTOL,,,202,10,10,PAK,LOST,AUCKLAND,
,,NR,NR,NR,BAN,NR,BRISTOL,,,341,6,10,UAE,WON,WELLINGTON,
,,NR,NR,NR,BAN,NR,BRISTOL,,,134,1,10,SL,WON,SYDNEY,
,,NR,NR,NR,BAN,NR,BRISTOL,,,281,5,6,NZ,LOST,AUCKLAND,
,,NR,NR,NR,BAN,NR,BRISTOL,,,,,,,,,
,,NR,NR,NR,BAN,NR,BRISTOL,,,286,6,7,UAE,WON,NELSON,
,,NR,NR,NR,BAN,NR,BRISTOL,,,289,10,2,WI,LOST,CANBERRA,
,,NR,NR,NR,BAN,NR,BRISTOL,,,215,10,7,PAK,LOST,BRISBANE,
,,NR,NR,NR,BAN,NR,BRISTOL,,,326,10,8,IRE,LOST,HOBART,
,,NR,NR,NR,BAN,NR,BRISTOL,,,287,10,4,IND,LOST,AUCKLAND,
,,NR,NR,NR,BAN,NR,BRISTOL,,,,,,,,,
,,NR,NR,NR,BAN,NR,BRISTOL,,,307,7,10,SA,WON,MELBOURNE,
,,NR,NR,NR,BAN,NR,BRISTOL,,,104,1,10,UAE,WON,PERTH,
,,NR,NR,NR,BAN,NR,BRISTOL,,,185,6,10,WI,WON,PERTH,
,,NR,NR,NR,BAN,NR,BRISTOL,,,260,2,10,IRE,WON,HAMILTON,
,,NR,NR,NR,BAN,NR,BRISTOL,,,288,4,7,ZIM,WON,AUCKLAND,
,,NR,NR,NR,BAN,NR,BRISTOL,,,302,6,10,BAN,WON,MELBOURNE,
,,NR,NR,NR,BAN,NR,BRISTOL,,,233,10,7,AUS,LOST,SYDNEY,
,,NR,NR,NR,BAN,NR,BRISTOL,,,,,,,,,
,,NR,NR,NR,BAN,NR,BRISTOL,,,160,10,6,WI,LOST,CHRISTCHURCH,
,,NR,NR,NR,BAN,NR,BRISTOL,,,235,7,10,ZIM,WON,BRISBANE,
,,NR,NR,NR,BAN,NR,BRISTOL,,,339,6,8,UAE,WON,NAPIER,
,,NR,NR,NR,BAN,NR,BRISTOL,,,222,10,10,SA,WON,AUCKLAND,
,,NR,NR,NR,BAN,NR,BRISTOL,,,241,3,10,IRE,WON,ADELAIDE,
,,NR,NR,NR,BAN,NR,BRISTOL,,,231,10,4,AUS,LOST,ADELAIDE,
,,NR,NR,NR,BAN,NR,BRISTOL,,,,,,,,,
,,NR,NR,NR,BAN,NR,BRISTOL,,,279,8,9,UAE,WON,BRISBANE,
,,NR,NR,NR,BAN,NR,BRISTOL,,,210,10,4,SA,LOST,CANBERRA,
,,NR,NR,NR,BAN,NR,BRISTOL,,,331,8,10,ZIM,WON,HOBART,
,,NR,NR,NR,BAN,NR,BRISTOL,,,259,10,2,IND,LOST,HAMILTON,
,,NR,NR,NR,BAN,NR,BRISTOL,,,237,10,3,PAK,LOST,ADELAIDE,
,,NR,NR,NR,BAN,NR,BRISTOL,,,,,,,,,
,,NR,NR,NR,BAN,NR,BRISTOL,,,310,6,10,PAK,WON,CHRISTCHURCH,
,,NR,NR,NR,BAN,NR,BRISTOL,,,372,2,10,ZIM,WON,CANBERRA,
,,NR,NR,NR,BAN,NR,BRISTOL,,,151,10,5,SA,LOST,SYDNEY,
,,NR,NR,NR,BAN,NR,BRISTOL,,,182,10,6,IND,LOST,PERTH,
,,NR,NR,NR,BAN,NR,BRISTOL,,,176,4,10,UAE,WON,NAPIER,
,,NR,NR,NR,BAN,NR,BRISTOL,,,250,10,6,NZ,LOST,WELLINGTON,
,,NR,NR,NR,BAN,NR,BRISTOL,,,,,,,,,
,,NR,NR,NR,BAN,NR,BRISTOL,,,184,10,8,ENG,LOST,CHRISTCHURCH,
,,NR,NR,NR,BAN,NR,BRISTOL,,,210,10,9,AFG,LOST,DUNEDIN,
,,NR,NR,NR,BAN,NR,BRISTOL,,,318,8,4,BAN,LOST,NELSON,
,,NR,NR,NR,BAN,NR,BRISTOL,,,215,10,9,SL,LOST,HOBART,
,,NR,NR,NR,BAN,NR,BRISTOL,,,130,10,3,AUS,LOST,HOBART,
,,NR,NR,NR,BAN,NR,BRISTOL,,,,,,,,,
,,NR,NR,NR,BAN,NR,BRISTOL,,,NR,NR,NR,AUS,NR,BRISBANE,
,,NR,NR,NR,BAN,NR,BRISTOL,,,240,10,1,SL,LOST,MELBOURNE,
,,NR,NR,NR,BAN,NR,BRISTOL,,,322,4,8,SCO,WON,NELSON,
,,NR,NR,NR,BAN,NR,BRISTOL,,,275,7,10,ENG,WON,ADELAIDE,
,,NR,NR,NR,BAN,NR,BRISTOL,,,288,7,7,NZ,LOST,HAMILTON,
,,NR,NR,NR,BAN,NR,BRISTOL,,,193,10,6,IND,LOST,MELBOURNE,
,,NR,NR,NR,BAN,NR,BRISTOL,,,,,,,,,
,,NR,NR,NR,BAN,NR,BRISTOL,,,278,9,8,IRE,LOST,BRISBANE,
,,NR,NR,NR,BAN,NR,BRISTOL,,,102,10,1,IND,LOST,PERTH,
,,NR,NR,NR,BAN,NR,BRISTOL,,,210,8,6,PAK,LOST,NAPIER,
,,NR,NR,NR,BAN,NR,BRISTOL,,,195,10,6,SA,LOST,WELLINGTON,
,,NR,NR,NR,BAN,NR,BRISTOL,,,175,10,4,WI,LOST,NAPIER,
,,NR,NR,NR,BAN,NR,BRISTOL,,,,,,,,,
,,NR,NR,NR,BAN,NR,BRISTOL,,,232,10,6,SL,LOST,DUNEDIN,
,,NR,NR,NR,BAN,NR,BRISTOL,,,211,9,10,SCO,WON,DUNEDIN,
,,NR,NR,NR,BAN,NR,BRISTOL,,,142,10,6,AUS,LOST,PERTH,
,,NR,NR,NR,BAN,NR,BRISTOL,,,186,10,4,NZ,LOST,NAPIER,
,,NR,NR,NR,BAN,NR,BRISTOL,,,111,7,1,ENG,LOST,SYDNEY,
,,247,10,7,AUS,LOST,LONDON,,,,,,,,,
,,247,10,7,AUS,LOST,LONDON,,,146,7,10,SCO,WON,DUNEDIN,
,,247,10,7,AUS,LOST,LONDON,,,125,2,10,ENG,WON,WELLINGTON,
,,247,10,7,AUS,LOST,LONDON,,,152,9,10,AUS,WON,AUCKLAND,
,,247,10,7,AUS,LOST,LONDON,,,188,4,10,AFG,WON,NAPIER,
,,247,10,7,AUS,LOST,LONDON,,,290,7,7,BAN,WON,HAMILTON,
,,247,10,7,AUS,LOST,LONDON,,,393,6,10,WI,WON,WELLINGTON,
,,247,10,7,AUS,LOST,LONDON,,,299,6,5,SA,WON,AUCKLAND,
,,247,10,7,AUS,LOST,LONDON,,,,,,AUS,LOST,MELBOURNE,
,,247,10,7,AUS,LOST,LONDON,,,,,,,,,
,,247,10,7,AUS,LOST,LONDON,,,236,6,10,AFG,WON,DUNEDIN,
,,247,10,7,AUS,LOST,LONDON,,,332,1,10,BAN,WON,MELBOURNE,
,,247,10,7,AUS,LOST,LONDON,,,312,1,6,ENG,WON,WELLINGTON,
,,247,10,7,AUS,LOST,LONDON,,,312,10,9,AUS,LOST,SYDNEY,
,,247,10,7,AUS,LOST,LONDON,,,363,9,10,SCO,WON,HOBART,
,,247,10,7,AUS,LOST,LONDON,,,133,10,1,SA,LOST,SYDNEY,
,,247,10,7,AUS,LOST,LONDON,,,,,,,,,
,,247,10,7,AUS,LOST,LONDON,,,NR,NR,NR,BAN,NR,BRISBANE,
,,247,10,7,AUS,LOST,LONDON,,,151,10,9,NZ,LOST,AUCKLAND,
,,247,10,7,AUS,LOST,LONDON,,,417,6,10,AFG,WON,PERTH,
,,247,10,7,AUS,LOST,LONDON,,,376,9,10,SL,WON,SYDNEY,
,,247,10,7,AUS,LOST,LONDON,,,133,3,10,SCO,WON,HOBART,
,,247,10,7,AUS,LOST,LONDON,,,216,4,10,PAK,WON,ADELAIDE,
,,247,10,7,AUS,LOST,LONDON,,,328,7,10,IND,WON,SYDNEY,
,,247,10,7,AUS,LOST,LONDON,,,186,3,10,NZ,WON,MELBOURNE,
,,247,10,7,AUS,LOST,LONDON,,,,,,,,,
,,247,10,7,AUS,LOST,LONDON,,,123,10,2,NZ,LOST,WELLINGTON,
,,247,10,7,AUS,LOST,LONDON,,,303,8,10,SCO,WON,CHRISTCHURCH,
,,247,10,7,AUS,LOST,LONDON,,,309,6,1,SL,LOST,WELLINGTON,
,,247,10,7,AUS,LOST,LONDON,,,260,10,7,BAN,LOST,ADELAIDE,
,,247,10,7,AUS,LOST,LONDON,,,101,1,7,AFG,WON,SYDNEY,
,,247,10,7,AUS,LOST,LONDON,,,,,,,,,
,,247,10,7,AUS,LOST,LONDON,,,177,10,7,IND,LOST,MELBOURNE,
,,247,10,7,AUS,LOST,LONDON,,,408,5,10,WI,WON,SYDNEY,
,,247,10,7,AUS,LOST,LONDON,,,411,4,10,IRE,WON,CANBERRA,
,,247,10,7,AUS,LOST,LONDON,,,202,10,10,PAK,LOST,AUCKLAND,
,,247,10,7,AUS,LOST,LONDON,,,341,6,10,UAE,WON,WELLINGTON,
,,247,10,7,AUS,LOST,LONDON,,,134,1,10,SL,WON,SYDNEY,
,,247,10,7,AUS,LOST,LONDON,,,281,5,6,NZ,LOST,AUCKLAND,
,,247,10,7,AUS,LOST,LONDON,,,,,,,,,
,,247,10,7,AUS,LOST,LONDON,,,286,6,7,UAE,WON,NELSON,
,,247,10,7,AUS,LOST,LONDON,,,289,10,2,WI,LOST,CANBERRA,
,,247,10,7,AUS,LOST,LONDON,,,215,10,7,PAK,LOST,BRISBANE,
,,247,10,7,AUS,LOST,LONDON,,,326,10,8,IRE,LOST,HOBART,
,,247,10,7,AUS,LOST,LONDON,,,287,10,4,IND,LOST,AUCKLAND,
,,247,10,7,AUS,LOST,LONDON,,,,,,,,,
,,247,10,7,AUS,LOST,LONDON,,,307,7,10,SA,WON,MELBOURNE,
,,247,10,7,AUS,LOST,LONDON,,,104,1,10,UAE,WON,PERTH,
,,247,10,7,AUS,LOST,LONDON,,,185,6,10,WI,WON,PERTH,
,,247,10,7,AUS,LOST,LONDON,,,260,2,10,IRE,WON,HAMILTON,
,,247,10,7,AUS,LOST,LONDON,,,288,4,7,ZIM,WON,AUCKLAND,
,,247,10,7,AUS,LOST,LONDON,,,302,6,10,BAN,WON,MELBOURNE,
,,247,10,7,AUS,LOST,LONDON,,,233,10,7,AUS,LOST,SYDNEY,
,,247,10,7,AUS,LOST,LONDON,,,,,,,,,
,,247,10,7,AUS,LOST,LONDON,,,160,10,6,WI,LOST,CHRISTCHURCH,
,,247,10,7,AUS,LOST,LONDON,,,235,7,10,ZIM,WON,BRISBANE,
,,247,10,7,AUS,LOST,LONDON,,,339,6,8,UAE,WON,NAPIER,
,,247,10,7,AUS,LOST,LONDON,,,222,10,10,SA,WON,AUCKLAND,
,,247,10,7,AUS,LOST,LONDON,,,241,3,10,IRE,WON,ADELAIDE,
,,247,10,7,AUS,LOST,LONDON,,,231,10,4,AUS,LOST,ADELAIDE,
,,247,10,7,AUS,LOST,LONDON,,,,,,,,,
,,247,10,7,AUS,LOST,LONDON,,,279,8,9,UAE,WON,BRISBANE,
,,247,10,7,AUS,LOST,LONDON,,,210,10,4,SA,LOST,CANBERRA,
,,247,10,7,AUS,LOST,LONDON,,,331,8,10,ZIM,WON,HOBART,
,,247,10,7,AUS,LOST,LONDON,,,259,10,2,IND,LOST,HAMILTON,
,,247,10,7,AUS,LOST,LONDON,,,237,10,3,PAK,LOST,ADELAIDE,
,,247,10,7,AUS,LOST,LONDON,,,,,,,,,
,,247,10,7,AUS,LOST,LONDON,,,310,6,10,PAK,WON,CHRISTCHURCH,
,,247,10,7,AUS,LOST,LONDON,,,372,2,10,ZIM,WON,CANBERRA,
,,247,10,7,AUS,LOST,LONDON,,,151,10,5,SA,LOST,SYDNEY,
,,247,10,7,AUS,LOST,LONDON,,,182,10,6,IND,LOST,PERTH,
,,247,10,7,AUS,LOST,LONDON,,,176,4,10,UAE,WON,NAPIER,
,,247,10,7,AUS,LOST,LONDON,,,250,10,6,NZ,LOST,WELLINGTON,
,,247,10,7,AUS,LOST,LONDON,,,,,,,,,
,,247,10,7,AUS,LOST,LONDON,,,184,10,8,ENG,LOST,CHRISTCHURCH,
,,247,10,7,AUS,LOST,LONDON,,,210,10,9,AFG,LOST,DUNEDIN,
,,247,10,7,AUS,LOST,LONDON,,,318,8,4,BAN,LOST,NELSON,
,,247,10,7,AUS,LOST,LONDON,,,215,10,9,SL,LOST,HOBART,
,,247,10,7,AUS,LOST,LONDON,,,130,10,3,AUS,LOST,HOBART,
,,247,10,7,AUS,LOST,LONDON,,,,,,,,,
,,247,10,7,AUS,LOST,LONDON,,,NR,NR,NR,AUS,NR,BRISBANE,
,,247,10,7,AUS,LOST,LONDON,,,240,10,1,SL,LOST,MELBOURNE,
,,247,10,7,AUS,LOST,LONDON,,,322,4,8,SCO,WON,NELSON,
,,247,10,7,AUS,LOST,LONDON,,,275,7,10,ENG,WON,ADELAIDE,
,,247,10,7,AUS,LOST,LONDON,,,288,7,7,NZ,LOST,HAMILTON,
,,247,10,7,AUS,LOST,LONDON,,,193,10,6,IND,LOST,MELBOURNE,
,,247,10,7,AUS,LOST,LONDON,,,,,,,,,
,,247,10,7,AUS,LOST,LONDON,,,278,9,8,IRE,LOST,BRISBANE,
,,247,10,7,AUS,LOST,LONDON,,,102,10,1,IND,LOST,PERTH,
,,247,10,7,AUS,LOST,LONDON,,,210,8,6,PAK,LOST,NAPIER,
,,247,10,7,AUS,LOST,LONDON,,,195,10,6,SA,LOST,WELLINGTON,
,,247,10,7,AUS,LOST,LONDON,,,175,10,4,WI,LOST,NAPIER,
,,247,10,7,AUS,LOST,LONDON,,,,,,,,,
,,247,10,7,AUS,LOST,LONDON,,,232,10,6,SL,LOST,DUNEDIN,
,,247,10,7,AUS,LOST,LONDON,,,211,9,10,SCO,WON,DUNEDIN,
,,247,10,7,AUS,LOST,LONDON,,,142,10,6,AUS,LOST,PERTH,
,,247,10,7,AUS,LOST,LONDON,,,186,10,4,NZ,LOST,NAPIER,
,,247,10,7,AUS,LOST,LONDON,,,111,7,1,ENG,LOST,SYDNEY,
,,232,9,10,ENG,WON,LEEDS,,,,,,,,,
,,232,9,10,ENG,WON,LEEDS,,,146,7,10,SCO,WON,DUNEDIN,
,,232,9,10,ENG,WON,LEEDS,,,125,2,10,ENG,WON,WELLINGTON,
,,232,9,10,ENG,WON,LEEDS,,,152,9,10,AUS,WON,AUCKLAND,
,,232,9,10,ENG,WON,LEEDS,,,188,4,10,AFG,WON,NAPIER,
,,232,9,10,ENG,WON,LEEDS,,,290,7,7,BAN,WON,HAMILTON,
,,232,9,10,ENG,WON,LEEDS,,,393,6,10,WI,WON,WELLINGTON,
,,232,9,10,ENG,WON,LEEDS,,,299,6,5,SA,WON,AUCKLAND,
,,232,9,10,ENG,WON,LEEDS,,,,,,AUS,LOST,MELBOURNE,
,,232,9,10,ENG,WON,LEEDS,,,,,,,,,
,,232,9,10,ENG,WON,LEEDS,,,236,6,10,AFG,WON,DUNEDIN,
,,232,9,10,ENG,WON,LEEDS,,,332,1,10,BAN,WON,MELBOURNE,
,,232,9,10,ENG,WON,LEEDS,,,312,1,6,ENG,WON,WELLINGTON,
,,232,9,10,ENG,WON,LEEDS,,,312,10,9,AUS,LOST,SYDNEY,
,,232,9,10,ENG,WON,LEEDS,,,363,9,10,SCO,WON,HOBART,
,,232,9,10,ENG,WON,LEEDS,,,133,10,1,SA,LOST,SYDNEY,
,,232,9,10,ENG,WON,LEEDS,,,,,,,,,
,,232,9,10,ENG,WON,LEEDS,,,NR,NR,NR,BAN,NR,BRISBANE,
,,232,9,10,ENG,WON,LEEDS,,,151,10,9,NZ,LOST,AUCKLAND,
,,232,9,10,ENG,WON,LEEDS,,,417,6,10,AFG,WON,PERTH,
,,232,9,10,ENG,WON,LEEDS,,,376,9,10,SL,WON,SYDNEY,
,,232,9,10,ENG,WON,LEEDS,,,133,3,10,SCO,WON,HOBART,
,,232,9,10,ENG,WON,LEEDS,,,216,4,10,PAK,WON,ADELAIDE,
,,232,9,10,ENG,WON,LEEDS,,,328,7,10,IND,WON,SYDNEY,
,,232,9,10,ENG,WON,LEEDS,,,186,3,10,NZ,WON,MELBOURNE,
,,232,9,10,ENG,WON,LEEDS,,,,,,,,,
,,232,9,10,ENG,WON,LEEDS,,,123,10,2,NZ,LOST,WELLINGTON,
,,232,9,10,ENG,WON,LEEDS,,,303,8,10,SCO,WON,CHRISTCHURCH,
,,232,9,10,ENG,WON,LEEDS,,,309,6,1,SL,LOST,WELLINGTON,
,,232,9,10,ENG,WON,LEEDS,,,260,10,7,BAN,LOST,ADELAIDE,
,,232,9,10,ENG,WON,LEEDS,,,101,1,7,AFG,WON,SYDNEY,
,,232,9,10,ENG,WON,LEEDS,,,,,,,,,
,,232,9,10,ENG,WON,LEEDS,,,177,10,7,IND,LOST,MELBOURNE,
,,232,9,10,ENG,WON,LEEDS,,,408,5,10,WI,WON,SYDNEY,
,,232,9,10,ENG,WON,LEEDS,,,411,4,10,IRE,WON,CANBERRA,
,,232,9,10,ENG,WON,LEEDS,,,202,10,10,PAK,LOST,AUCKLAND,
,,232,9,10,ENG,WON,LEEDS,,,341,6,10,UAE,WON,WELLINGTON,
,,232,9,10,ENG,WON,LEEDS,,,134,1,10,SL,WON,SYDNEY,
,,232,9,10,ENG,WON,LEEDS,,,281,5,6,NZ,LOST,AUCKLAND,
,,232,9,10,ENG,WON,LEEDS,,,,,,,,,
,,232,9,10,ENG,WON,LEEDS,,,286,6,7,UAE,WON,NELSON,
,,232,9,10,ENG,WON,LEEDS,,,289,10,2,WI,LOST,CANBERRA,
,,232,9,10,ENG,WON,LEEDS,,,215,10,7,PAK,LOST,BRISBANE,
,,232,9,10,ENG,WON,LEEDS,,,326,10,8,IRE,LOST,HOBART,
,,232,9,10,ENG,WON,LEEDS,,,287,10,4,IND,LOST,AUCKLAND,
,,232,9,10,ENG,WON,LEEDS,,,,,,,,,
,,232,9,10,ENG,WON,LEEDS,,,307,7,10,SA,WON,MELBOURNE,
,,232,9,10,ENG,WON,LEEDS,,,104,1,10,UAE,WON,PERTH,
,,232,9,10,ENG,WON,LEEDS,,,185,6,10,WI,WON,PERTH,
,,232,9,10,ENG,WON,LEEDS,,,260,2,10,IRE,WON,HAMILTON,
,,232,9,10,ENG,WON,LEEDS,,,288,4,7,ZIM,WON,AUCKLAND,
,,232,9,10,ENG,WON,LEEDS,,,302,6,10,BAN,WON,MELBOURNE,
,,232,9,10,ENG,WON,LEEDS,,,233,10,7,AUS,LOST,SYDNEY,
,,232,9,10,ENG,WON,LEEDS,,,,,,,,,
,,232,9,10,ENG,WON,LEEDS,,,160,10,6,WI,LOST,CHRISTCHURCH,
,,232,9,10,ENG,WON,LEEDS,,,235,7,10,ZIM,WON,BRISBANE,
,,232,9,10,ENG,WON,LEEDS,,,339,6,8,UAE,WON,NAPIER,
,,232,9,10,ENG,WON,LEEDS,,,222,10,10,SA,WON,AUCKLAND,
,,232,9,10,ENG,WON,LEEDS,,,241,3,10,IRE,WON,ADELAIDE,
,,232,9,10,ENG,WON,LEEDS,,,231,10,4,AUS,LOST,ADELAIDE,
,,232,9,10,ENG,WON,LEEDS,,,,,,,,,
,,232,9,10,ENG,WON,LEEDS,,,279,8,9,UAE,WON,BRISBANE,
,,232,9,10,ENG,WON,LEEDS,,,210,10,4,SA,LOST,CANBERRA,
,,232,9,10,ENG,WON,LEEDS,,,331,8,10,ZIM,WON,HOBART,
,,232,9,10,ENG,WON,LEEDS,,,259,10,2,IND,LOST,HAMILTON,
,,232,9,10,ENG,WON,LEEDS,,,237,10,3,PAK,LOST,ADELAIDE,
,,232,9,10,ENG,WON,LEEDS,,,,,,,,,
,,232,9,10,ENG,WON,LEEDS,,,310,6,10,PAK,WON,CHRISTCHURCH,
,,232,9,10,ENG,WON,LEEDS,,,372,2,10,ZIM,WON,CANBERRA,
,,232,9,10,ENG,WON,LEEDS,,,151,10,5,SA,LOST,SYDNEY,
,,232,9,10,ENG,WON,LEEDS,,,182,10,6,IND,LOST,PERTH,
,,232,9,10,ENG,WON,LEEDS,,,176,4,10,UAE,WON,NAPIER,
,,232,9,10,ENG,WON,LEEDS,,,250,10,6,NZ,LOST,WELLINGTON,
,,232,9,10,ENG,WON,LEEDS,,,,,,,,,
,,232,9,10,ENG,WON,LEEDS,,,184,10,8,ENG,LOST,CHRISTCHURCH,
,,232,9,10,ENG,WON,LEEDS,,,210,10,9,AFG,LOST,DUNEDIN,
,,232,9,10,ENG,WON,LEEDS,,,318,8,4,BAN,LOST,NELSON,
,,232,9,10,ENG,WON,LEEDS,,,215,10,9,SL,LOST,HOBART,
,,232,9,10,ENG,WON,LEEDS,,,130,10,3,AUS,LOST,HOBART,
,,232,9,10,ENG,WON,LEEDS,,,,,,,,,
,,232,9,10,ENG,WON,LEEDS,,,NR,NR,NR,AUS,NR,BRISBANE,
,,232,9,10,ENG,WON,LEEDS,,,240,10,1,SL,LOST,MELBOURNE,
,,232,9,10,ENG,WON,LEEDS,,,322,4,8,SCO,WON,NELSON,
,,232,9,10,ENG,WON,LEEDS,,,275,7,10,ENG,WON,ADELAIDE,
,,232,9,10,ENG,WON,LEEDS,,,288,7,7,NZ,LOST,HAMILTON,
,,232,9,10,ENG,WON,LEEDS,,,193,10,6,IND,LOST,MELBOURNE,
,,232,9,10,ENG,WON,LEEDS,,,,,,,,,
,,232,9,10,ENG,WON,LEEDS,,,278,9,8,IRE,LOST,BRISBANE,
,,232,9,10,ENG,WON,LEEDS,,,102,10,1,IND,LOST,PERTH,
,,232,9,10,ENG,WON,LEEDS,,,210,8,6,PAK,LOST,NAPIER,
,,232,9,10,ENG,WON,LEEDS,,,195,10,6,SA,LOST,WELLINGTON,
,,232,9,10,ENG,WON,LEEDS,,,175,10,4,WI,LOST,NAPIER,
,,232,9,10,ENG,WON,LEEDS,,,,,,,,,
,,232,9,10,ENG,WON,LEEDS,,,232,10,6,SL,LOST,DUNEDIN,
,,232,9,10,ENG,WON,LEEDS,,,211,9,10,SCO,WON,DUNEDIN,
,,232,9,10,ENG,WON,LEEDS,,,142,10,6,AUS,LOST,PERTH,
,,232,9,10,ENG,WON,LEEDS,,,186,10,4,NZ,LOST,NAPIER,
,,232,9,10,ENG,WON,LEEDS,,,111,7,1,ENG,LOST,SYDNEY,
,,203,10,1,SA,LOST,CHESTER-LE-STREET,,,,,,,,,
,,203,10,1,SA,LOST,CHESTER-LE-STREET,,,146,7,10,SCO,WON,DUNEDIN,
,,203,10,1,SA,LOST,CHESTER-LE-STREET,,,125,2,10,ENG,WON,WELLINGTON,
,,203,10,1,SA,LOST,CHESTER-LE-STREET,,,152,9,10,AUS,WON,AUCKLAND,
,,203,10,1,SA,LOST,CHESTER-LE-STREET,,,188,4,10,AFG,WON,NAPIER,
,,203,10,1,SA,LOST,CHESTER-LE-STREET,,,290,7,7,BAN,WON,HAMILTON,
,,203,10,1,SA,LOST,CHESTER-LE-STREET,,,393,6,10,WI,WON,WELLINGTON,
,,203,10,1,SA,LOST,CHESTER-LE-STREET,,,299,6,5,SA,WON,AUCKLAND,
,,203,10,1,SA,LOST,CHESTER-LE-STREET,,,,,,AUS,LOST,MELBOURNE,
,,203,10,1,SA,LOST,CHESTER-LE-STREET,,,,,,,,,
,,203,10,1,SA,LOST,CHESTER-LE-STREET,,,236,6,10,AFG,WON,DUNEDIN,
,,203,10,1,SA,LOST,CHESTER-LE-STREET,,,332,1,10,BAN,WON,MELBOURNE,
,,203,10,1,SA,LOST,CHESTER-LE-STREET,,,312,1,6,ENG,WON,WELLINGTON,
,,203,10,1,SA,LOST,CHESTER-LE-STREET,,,312,10,9,AUS,LOST,SYDNEY,
,,203,10,1,SA,LOST,CHESTER-LE-STREET,,,363,9,10,SCO,WON,HOBART,
,,203,10,1,SA,LOST,CHESTER-LE-STREET,,,133,10,1,SA,LOST,SYDNEY,
,,203,10,1,SA,LOST,CHESTER-LE-STREET,,,,,,,,,
,,203,10,1,SA,LOST,CHESTER-LE-STREET,,,NR,NR,NR,BAN,NR,BRISBANE,
,,203,10,1,SA,LOST,CHESTER-LE-STREET,,,151,10,9,NZ,LOST,AUCKLAND,
,,203,10,1,SA,LOST,CHESTER-LE-STREET,,,417,6,10,AFG,WON,PERTH,
,,203,10,1,SA,LOST,CHESTER-LE-STREET,,,376,9,10,SL,WON,SYDNEY,
